1 threads/block * 150 blocks
thread=0 x=100.000000 sm0=0 sm1=0 5626604498230 5626604505235 5626604512228 5626604519221 5626604526214 5626604533207 5626604540200 5626604547193 5626604554186 5626604561179 5626604568172 5626604575165 5626604582158 5626604589151 5626604596144 5626604603137 5626604610130 5626604617123 5626604624116 5626604631109 5626604638102 5626604645095 5626604652088 5626604659081 5626604666074 5626604673067 5626604680060 5626604687053 5626604694046 5626604701039 5626604708032 5626604715025 5626604722018 5626604729011 5626604736004 5626604742997 5626604749990 5626604756983 5626604763976 5626604770969 5626604777962 5626604784955 5626604791948 5626604798941 5626604805934 5626604812927 5626604819920 5626604826913 5626604833906 5626604840899 5626604847892 5626604854885 5626604861878 5626604868871 5626604875864 5626604882857 5626604889850 5626604896843 5626604903836 5626604910829 5626604917822 5626604924815 5626604931808 5626604938801 5626604945794 5626604952787 5626604959780 5626604966773 5626604973766 5626604980759 5626604987752 5626604994745 5626605001738 5626605008731 5626605015724 5626605022717 5626605029710 5626605036703 5626605043696 5626605050689 5626605057682 5626605064675 5626605071668 5626605078661 5626605085654 5626605092647 5626605099640 5626605106633 5626605113626 5626605120619 5626605127612 5626605134605 5626605141598 5626605148591 5626605155584 5626605162577 5626605169570 5626605176563 5626605183556 5626605190549
thread=1 x=100.000000 sm0=2 sm1=2 5626477414515 5626477421520 5626477428513 5626477435506 5626477442499 5626477449492 5626477456485 5626477463478 5626477470471 5626477477464 5626477484457 5626477491450 5626477498443 5626477505436 5626477512429 5626477519422 5626477526415 5626477533408 5626477540401 5626477547394 5626477554387 5626477561380 5626477568373 5626477575366 5626477582359 5626477589352 5626477596345 5626477603338 5626477610331 5626477617324 5626477624317 5626477631310 5626477638303 5626477645296 5626477652289 5626477659282 5626477666275 5626477673268 5626477680261 5626477687254 5626477694247 5626477701240 5626477708233 5626477715226 5626477722219 5626477729212 5626477736205 5626477743198 5626477750191 5626477757184 5626477764177 5626477771170 5626477778163 5626477785156 5626477792149 5626477799142 5626477806135 5626477813128 5626477820121 5626477827114 5626477834107 5626477841100 5626477848093 5626477855086 5626477862079 5626477869072 5626477876065 5626477883058 5626477890051 5626477897044 5626477904037 5626477911030 5626477918023 5626477925016 5626477932009 5626477939002 5626477945995 5626477952988 5626477959981 5626477966974 5626477973967 5626477980960 5626477987953 5626477994946 5626478001939 5626478008932 5626478015925 5626478022918 5626478029911 5626478036904 5626478043897 5626478050890 5626478057883 5626478064876 5626478071869 5626478078862 5626478085855 5626478092848 5626478099841 5626478106834
thread=2 x=100.000000 sm0=4 sm1=4 5626499867484 5626499874489 5626499881482 5626499888475 5626499895468 5626499902461 5626499909454 5626499916447 5626499923440 5626499930433 5626499937426 5626499944419 5626499951412 5626499958405 5626499965398 5626499972391 5626499979384 5626499986377 5626499993370 5626500000363 5626500007356 5626500014349 5626500021342 5626500028335 5626500035328 5626500042321 5626500049314 5626500056307 5626500063300 5626500070293 5626500077286 5626500084279 5626500091272 5626500098265 5626500105258 5626500112251 5626500119244 5626500126237 5626500133230 5626500140223 5626500147216 5626500154209 5626500161202 5626500168195 5626500175188 5626500182181 5626500189174 5626500196167 5626500203160 5626500210153 5626500217146 5626500224139 5626500231132 5626500238125 5626500245118 5626500252111 5626500259104 5626500266097 5626500273090 5626500280083 5626500287076 5626500294069 5626500301062 5626500308055 5626500315048 5626500322041 5626500329034 5626500336027 5626500343020 5626500350013 5626500357006 5626500363999 5626500370992 5626500377985 5626500384978 5626500391971 5626500398964 5626500405957 5626500412950 5626500419943 5626500426936 5626500433929 5626500440922 5626500447915 5626500454908 5626500461901 5626500468894 5626500475887 5626500482880 5626500489873 5626500496866 5626500503859 5626500510852 5626500517845 5626500524838 5626500531831 5626500538824 5626500545817 5626500552810 5626500559803
thread=3 x=100.000000 sm0=6 sm1=6 5626467509267 5626467516272 5626467523265 5626467530258 5626467537251 5626467544244 5626467551237 5626467558230 5626467565223 5626467572216 5626467579209 5626467586202 5626467593195 5626467600188 5626467607181 5626467614174 5626467621167 5626467628160 5626467635153 5626467642146 5626467649139 5626467656132 5626467663125 5626467670118 5626467677111 5626467684104 5626467691097 5626467698090 5626467705083 5626467712076 5626467719069 5626467726062 5626467733055 5626467740048 5626467747041 5626467754034 5626467761027 5626467768020 5626467775013 5626467782006 5626467788999 5626467795992 5626467802985 5626467809978 5626467816971 5626467823964 5626467830957 5626467837950 5626467844943 5626467851936 5626467858929 5626467865922 5626467872915 5626467879908 5626467886901 5626467893894 5626467900887 5626467907880 5626467914873 5626467921866 5626467928859 5626467935852 5626467942845 5626467949838 5626467956831 5626467963824 5626467970817 5626467977810 5626467984803 5626467991796 5626467998789 5626468005782 5626468012775 5626468019768 5626468026761 5626468033754 5626468040747 5626468047740 5626468054733 5626468061726 5626468068719 5626468075712 5626468082705 5626468089698 5626468096691 5626468103684 5626468110677 5626468117670 5626468124663 5626468131656 5626468138649 5626468145642 5626468152635 5626468159628 5626468166621 5626468173614 5626468180607 5626468187600 5626468194593 5626468201586
thread=4 x=100.000000 sm0=8 sm1=8 5626444065524 5626444072529 5626444079522 5626444086515 5626444093508 5626444100501 5626444107494 5626444114487 5626444121480 5626444128473 5626444135466 5626444142459 5626444149452 5626444156445 5626444163438 5626444170431 5626444177424 5626444184417 5626444191410 5626444198403 5626444205396 5626444212389 5626444219382 5626444226375 5626444233368 5626444240361 5626444247354 5626444254347 5626444261340 5626444268333 5626444275326 5626444282319 5626444289312 5626444296305 5626444303298 5626444310291 5626444317284 5626444324277 5626444331270 5626444338263 5626444345256 5626444352249 5626444359242 5626444366235 5626444373228 5626444380221 5626444387214 5626444394207 5626444401200 5626444408193 5626444415186 5626444422179 5626444429172 5626444436165 5626444443158 5626444450151 5626444457144 5626444464137 5626444471130 5626444478123 5626444485116 5626444492109 5626444499102 5626444506095 5626444513088 5626444520081 5626444527074 5626444534067 5626444541060 5626444548053 5626444555046 5626444562039 5626444569032 5626444576025 5626444583018 5626444590011 5626444597004 5626444603997 5626444610990 5626444617983 5626444624976 5626444631969 5626444638962 5626444645955 5626444652948 5626444659941 5626444666934 5626444673927 5626444680920 5626444687913 5626444694906 5626444701899 5626444708892 5626444715885 5626444722878 5626444729871 5626444736864 5626444743857 5626444750850 5626444757843
thread=5 x=100.000000 sm0=10 sm1=10 5626645620118 5626645627123 5626645634116 5626645641109 5626645648102 5626645655095 5626645662088 5626645669081 5626645676074 5626645683067 5626645690060 5626645697053 5626645704046 5626645711039 5626645718032 5626645725025 5626645732018 5626645739011 5626645746004 5626645752997 5626645759990 5626645766983 5626645773976 5626645780969 5626645787962 5626645794955 5626645801948 5626645808941 5626645815934 5626645822927 5626645829920 5626645836913 5626645843906 5626645850899 5626645857892 5626645864885 5626645871878 5626645878871 5626645885864 5626645892857 5626645899850 5626645906843 5626645913836 5626645920829 5626645927822 5626645934815 5626645941808 5626645948801 5626645955794 5626645962787 5626645969780 5626645976773 5626645983766 5626645990759 5626645997752 5626646004745 5626646011738 5626646018731 5626646025724 5626646032717 5626646039710 5626646046703 5626646053696 5626646060689 5626646067682 5626646074675 5626646081668 5626646088661 5626646095654 5626646102647 5626646109640 5626646116633 5626646123626 5626646130619 5626646137612 5626646144605 5626646151598 5626646158591 5626646165584 5626646172577 5626646179570 5626646186563 5626646193556 5626646200549 5626646207542 5626646214535 5626646221528 5626646228521 5626646235514 5626646242507 5626646249500 5626646256493 5626646263486 5626646270479 5626646277472 5626646284465 5626646291458 5626646298451 5626646305444 5626646312437
thread=6 x=100.000000 sm0=12 sm1=12 5626243476766 5626243483771 5626243490764 5626243497757 5626243504750 5626243511743 5626243518736 5626243525729 5626243532722 5626243539715 5626243546708 5626243553701 5626243560694 5626243567687 5626243574680 5626243581673 5626243588666 5626243595659 5626243602652 5626243609645 5626243616638 5626243623631 5626243630624 5626243637617 5626243644610 5626243651603 5626243658596 5626243665589 5626243672582 5626243679575 5626243686568 5626243693561 5626243700554 5626243707547 5626243714540 5626243721533 5626243728526 5626243735519 5626243742512 5626243749505 5626243756498 5626243763491 5626243770484 5626243777477 5626243784470 5626243791463 5626243798456 5626243805449 5626243812442 5626243819435 5626243826428 5626243833421 5626243840414 5626243847407 5626243854400 5626243861393 5626243868386 5626243875379 5626243882372 5626243889365 5626243896358 5626243903351 5626243910344 5626243917337 5626243924330 5626243931323 5626243938316 5626243945309 5626243952302 5626243959295 5626243966288 5626243973281 5626243980274 5626243987267 5626243994260 5626244001253 5626244008246 5626244015239 5626244022232 5626244029225 5626244036218 5626244043211 5626244050204 5626244057197 5626244064190 5626244071183 5626244078176 5626244085169 5626244092162 5626244099155 5626244106148 5626244113141 5626244120134 5626244127127 5626244134120 5626244141113 5626244148106 5626244155099 5626244162092 5626244169085
thread=7 x=100.000000 sm0=14 sm1=14 5626604498244 5626604505249 5626604512242 5626604519235 5626604526228 5626604533221 5626604540214 5626604547207 5626604554200 5626604561193 5626604568186 5626604575179 5626604582172 5626604589165 5626604596158 5626604603151 5626604610144 5626604617137 5626604624130 5626604631123 5626604638116 5626604645109 5626604652102 5626604659095 5626604666088 5626604673081 5626604680074 5626604687067 5626604694060 5626604701053 5626604708046 5626604715039 5626604722032 5626604729025 5626604736018 5626604743011 5626604750004 5626604756997 5626604763990 5626604770983 5626604777976 5626604784969 5626604791962 5626604798955 5626604805948 5626604812941 5626604819934 5626604826927 5626604833920 5626604840913 5626604847906 5626604854899 5626604861892 5626604868885 5626604875878 5626604882871 5626604889864 5626604896857 5626604903850 5626604910843 5626604917836 5626604924829 5626604931822 5626604938815 5626604945808 5626604952801 5626604959794 5626604966787 5626604973780 5626604980773 5626604987766 5626604994759 5626605001752 5626605008745 5626605015738 5626605022731 5626605029724 5626605036717 5626605043710 5626605050703 5626605057696 5626605064689 5626605071682 5626605078675 5626605085668 5626605092661 5626605099654 5626605106647 5626605113640 5626605120633 5626605127626 5626605134619 5626605141612 5626605148605 5626605155598 5626605162591 5626605169584 5626605176577 5626605183570 5626605190563
thread=8 x=100.000000 sm0=16 sm1=16 5626477414527 5626477421532 5626477428525 5626477435518 5626477442511 5626477449504 5626477456497 5626477463490 5626477470483 5626477477476 5626477484469 5626477491462 5626477498455 5626477505448 5626477512441 5626477519434 5626477526427 5626477533420 5626477540413 5626477547406 5626477554399 5626477561392 5626477568385 5626477575378 5626477582371 5626477589364 5626477596357 5626477603350 5626477610343 5626477617336 5626477624329 5626477631322 5626477638315 5626477645308 5626477652301 5626477659294 5626477666287 5626477673280 5626477680273 5626477687266 5626477694259 5626477701252 5626477708245 5626477715238 5626477722231 5626477729224 5626477736217 5626477743210 5626477750203 5626477757196 5626477764189 5626477771182 5626477778175 5626477785168 5626477792161 5626477799154 5626477806147 5626477813140 5626477820133 5626477827126 5626477834119 5626477841112 5626477848105 5626477855098 5626477862091 5626477869084 5626477876077 5626477883070 5626477890063 5626477897056 5626477904049 5626477911042 5626477918035 5626477925028 5626477932021 5626477939014 5626477946007 5626477953000 5626477959993 5626477966986 5626477973979 5626477980972 5626477987965 5626477994958 5626478001951 5626478008944 5626478015937 5626478022930 5626478029923 5626478036916 5626478043909 5626478050902 5626478057895 5626478064888 5626478071881 5626478078874 5626478085867 5626478092860 5626478099853 5626478106846
thread=9 x=100.000000 sm0=18 sm1=18 5626499867496 5626499874501 5626499881494 5626499888487 5626499895480 5626499902473 5626499909466 5626499916459 5626499923452 5626499930445 5626499937438 5626499944431 5626499951424 5626499958417 5626499965410 5626499972403 5626499979396 5626499986389 5626499993382 5626500000375 5626500007368 5626500014361 5626500021354 5626500028347 5626500035340 5626500042333 5626500049326 5626500056319 5626500063312 5626500070305 5626500077298 5626500084291 5626500091284 5626500098277 5626500105270 5626500112263 5626500119256 5626500126249 5626500133242 5626500140235 5626500147228 5626500154221 5626500161214 5626500168207 5626500175200 5626500182193 5626500189186 5626500196179 5626500203172 5626500210165 5626500217158 5626500224151 5626500231144 5626500238137 5626500245130 5626500252123 5626500259116 5626500266109 5626500273102 5626500280095 5626500287088 5626500294081 5626500301074 5626500308067 5626500315060 5626500322053 5626500329046 5626500336039 5626500343032 5626500350025 5626500357018 5626500364011 5626500371004 5626500377997 5626500384990 5626500391983 5626500398976 5626500405969 5626500412962 5626500419955 5626500426948 5626500433941 5626500440934 5626500447927 5626500454920 5626500461913 5626500468906 5626500475899 5626500482892 5626500489885 5626500496878 5626500503871 5626500510864 5626500517857 5626500524850 5626500531843 5626500538836 5626500545829 5626500552822 5626500559815
